Transaction_ID,Transaction_Date,Store_ID,Store_Name,Region,State,City,Customer_ID,Customer_Type,Product_ID,Product_Name,Category,Sub_Category,Unit_Cost,Unit_Price,Quantity,Promotion,Discount,Revenue,Cost,Profit,Payment_Mode,Return_Flag
TRX086963,2023-06-15 00:00:00,ST008,Sunshine Mall,South,Florida,Miami,C8424,Regular,PRD04,Budget Phone,Electronics,Smartphones,150,299,1,,0.0,299.0,150,149.0,Credit Card,N
TRX046918,2023-06-15 00:00:00,ST005,Northern Hub,Midwest,Illinois,Chicago,C5404,New,PRD15,Wall Art,Home & Garden,Decor,25,75,2,,0.0,150.0,50,100.0,Debit Card,N
TRX081413,2023-06-15 00:00:00,ST003,Westside Plaza,West,California,Los Angeles,C7626,Regular,PRD08,Jeans,Clothing,Mens,20,60,1,,0.0,60.0,20,40.0,Debit Card,N
TRX052022,2023-06-15 00:00:00,ST009,Mountain View,West,Colorado,Denver,C2056,Premium,PRD02,Basic Laptop 13,Electronics,Laptops,300,500,1,,25.0,475.0,300,175.0,Mobile App,N
TRX036307,2023-06-15 00:00:00,ST008,Sunshine Mall,South,Florida,Miami,C5475,Regular,PRD09,Summer Dress,Clothing,Womens,15,45,2,,0.0,90.0,30,60.0,Debit Card,N
TRX005268,2023-06-15 00:00:00,ST007,Gulf Coast Shop,South,Texas,Austin,C9815,Premium,PRD05,Wireless Earbuds,Electronics,Accessories,30,99,1,,4.95,94.05,30,64.05,Credit Card,Y
TRX024469,2023-06-15 00:00:00,ST006,Southern Outlet,South,Texas,Houston,C6794,New,PRD13,Bookshelf,Home & Garden,Furniture,40,120,2,Clearance,72.0,168.0,80,88.0,Credit Card,N
TRX097133,2023-06-15 00:00:00,ST008,Sunshine Mall,South,Florida,Miami,C3223,Premium,PRD03,Flagship Phone,Electronics,Smartphones,500,999,2,Holiday Sale,399.6,1598.4,1000,598.4000000000001,Credit Card,N
TRX001030,2023-06-15 00:00:00,ST003,Westside Plaza,West,California,Los Angeles,C3242,New,PRD15,Wall Art,Home & Garden,Decor,25,75,1,,0.0,75.0,25,50.0,Mobile App,Y
TRX048873,2023-06-15 00:00:00,ST007,Gulf Coast Shop,South,Texas,Austin,C7137,Regular,PRD20,Craft Coffee,Groceries,Beverages,5,15,1,BOGO,7.5,7.5,5,2.5,Credit Card,N
TRX069518,2023-06-15 00:00:00,ST006,Southern Outlet,South,Texas,Houston,C1045,New,PRD02,Basic Laptop 13,Electronics,Laptops,300,500,1,,0.0,500.0,300,200.0,Credit Card,N
TRX052103,2023-06-15 00:00:00,ST009,Mountain View,West,Colorado,Denver,C2339,Regular,PRD07,Cotton T-Shirt,Clothing,Mens,5,20,2,Holiday Sale,6.0,34.0,10,24.0,Credit Card,Y
TRX007227,2023-06-15 00:00:00,ST003,Westside Plaza,West,California,Los Angeles,C4454,New,PRD11,Kids Sneakers,Clothing,Kids,10,35,1,,0.0,35.0,10,25.0,Credit Card,N
TRX056161,2023-06-15 00:00:00,ST008,Sunshine Mall,South,Florida,Miami,C7546,Regular,PRD16,Planter Set,Home & Garden,Garden,20,50,1,,0.0,50.0,20,30.0,Credit Card,N
TRX026041,2023-06-15 00:00:00,ST009,Mountain View,West,Colorado,Denver,C8438,Regular,PRD15,Wall Art,Home & Garden,Decor,25,75,1,Weekend Special,7.5,67.5,25,42.5,Gift Card,N
TRX085231,2023-06-15 00:00:00,ST007,Gulf Coast Shop,South,Texas,Austin,GUEST,Guest,PRD07,Cotton T-Shirt,Clothing,Mens,5,20,1,,0.0,20.0,5,15.0,Credit Card,N
TRX093692,2023-06-15 00:00:00,ST007,Gulf Coast Shop,South,Texas,Austin,C1375,Regular,PRD01,Pro Laptop 15,Electronics,Laptops,800,1200,1,,0.0,1200.0,800,400.0,Credit Card,N
TRX030543,2023-06-15 00:00:00,ST008,Sunshine Mall,South,Florida,Miami,C1617,New,PRD02,Basic Laptop 13,Electronics,Laptops,300,500,1,,0.0,500.0,300,200.0,Debit Card,N
TRX031445,2023-06-15 00:00:00,ST009,Mountain View,West,Colorado,Denver,C8654,Regular,PRD19,Sparkling Water,Groceries,Beverages,1,3,1,,0.0,3.0,1,2.0,Credit Card,N
TRX056458,2023-06-15 00:00:00,ST007,Gulf Coast Shop,South,Texas,Austin,GUEST,Guest,PRD01,Pro Laptop 15,Electronics,Laptops,800,1200,2,,0.0,2400.0,1600,800.0,Debit Card,N
TRX070206,2023-06-15 00:00:00,ST005,Northern Hub,Midwest,Illinois,Chicago,C3105,Regular,PRD08,Jeans,Clothing,Mens,20,60,2,Clearance,36.0,84.0,40,44.0,Credit Card,N
TRX055775,2023-06-15 00:00:00,ST010,Capitol Store,East,Washington,Seattle,C4507,Premium,PRD17,Organic Chips,Groceries,Snacks,2,5,3,,0.75,14.25,6,8.25,Credit Card,N
TRX055328,2023-06-15 00:00:00,ST007,Gulf Coast Shop,South,Texas,Austin,C8809,New,PRD02,Basic Laptop 13,Electronics,Laptops,300,500,10,,0.0,5000.0,3000,2000.0,Debit Card,Y
TRX014862,2023-06-15 00:00:00,ST004,Valley Center,West,California,San Jose,C1542,Premium,PRD07,Cotton T-Shirt,Clothing,Mens,5,20,1,,1.0,19.0,5,14.0,Credit Card,N
TRX004216,2023-06-15 00:00:00,ST008,Sunshine Mall,South,Florida,Miami,C9986,New,PRD10,Designer Blouse,Clothing,Womens,30,80,1,Holiday Sale,12.0,68.0,30,38.0,Cash,N
TRX054955,2023-06-15 00:00:00,ST001,Downtown Superstore,East,New York,New York,C7874,New,PRD19,Sparkling Water,Groceries,Beverages,1,3,1,Holiday Sale,0.45,2.55,1,1.5499999999999998,Debit Card,N
TRX022921,2023-06-15 00:00:00,ST008,Sunshine Mall,South,Florida,Miami,C5604,New,PRD10,Designer Blouse,Clothing,Womens,30,80,3,Holiday Sale,36.0,204.0,90,114.0,Debit Card,Y
TRX097430,2023-06-15 00:00:00,ST002,Midtown Mall,East,New York,New York,C1522,Premium,PRD12,Office Chair,Home & Garden,Furniture,50,150,1,Weekend Special,22.5,127.5,50,77.5,Credit Card,N
TRX040985,2023-06-15 00:00:00,ST010,Capitol Store,East,Washington,Seattle,C6885,Regular,PRD17,Organic Chips,Groceries,Snacks,2,5,2,,0.0,10.0,4,6.0,Credit Card,N
TRX063515,2023-06-15 00:00:00,ST006,Southern Outlet,South,Texas,Houston,C9915,New,PRD12,Office Chair,Home & Garden,Furniture,50,150,1,Holiday Sale,22.5,127.5,50,77.5,Debit Card,N
TRX037989,2023-06-15 00:00:00,ST010,Capitol Store,East,Washington,Seattle,C5801,Premium,PRD07,Cotton T-Shirt,Clothing,Mens,5,20,3,,3.0,57.0,15,42.0,Debit Card,N
TRX006359,2023-06-15 00:00:00,ST004,Valley Center,West,California,San Jose,GUEST,Guest,PRD10,Designer Blouse,Clothing,Womens,30,80,1,,0.0,80.0,30,50.0,Credit Card,N
TRX074291,2023-06-15 00:00:00,ST004,Valley Center,West,California,San Jose,C8861,Regular,PRD13,Bookshelf,Home & Garden,Furniture,40,120,1,,0.0,120.0,40,80.0,Debit Card,N
TRX073464,2023-06-15 00:00:00,ST004,Valley Center,West,California,San Jose,C3094,Regular,PRD20,Craft Coffee,Groceries,Beverages,5,15,2,Weekend Special,3.0,27.0,10,17.0,Debit Card,N
TRX021175,2023-06-15 00:00:00,ST005,Northern Hub,Midwest,Illinois,Chicago,GUEST,Guest,PRD03,Flagship Phone,Electronics,Smartphones,500,999,1,BOGO,499.5,499.5,500,-0.5,Credit Card,N
TRX081975,2023-06-15 00:00:00,ST010,Capitol Store,East,Washington,Seattle,C7512,Premium,PRD17,Organic Chips,Groceries,Snacks,2,5,1,,0.25,4.75,2,2.75,Debit Card,N
TRX008659,2023-06-15 00:00:00,ST005,Northern Hub,Midwest,Illinois,Chicago,C2627,Regular,PRD15,Wall Art,Home & Garden,Decor,25,75,1,,0.0,75.0,25,50.0,Debit Card,N
TRX006442,2023-06-15 00:00:00,ST010,Capitol Store,East,Washington,Seattle,C7983,Regular,PRD12,Office Chair,Home & Garden,Furniture,50,150,1,,0.0,150.0,50,100.0,Credit Card,N
TRX019273,2023-06-15 00:00:00,ST010,Capitol Store,East,Washington,Seattle,C1289,Regular,PRD19,Sparkling Water,Groceries,Beverages,1,3,1,Holiday Sale,0.45,2.55,1,1.5499999999999998,Debit Card,N
TRX059149,2023-06-15 00:00:00,ST006,Southern Outlet,South,Texas,Houston,C7349,New,PRD20,Craft Coffee,Groceries,Beverages,5,15,1,,0.0,15.0,5,10.0,Credit Card,N
TRX016892,2023-06-15 00:00:00,ST001,Downtown Superstore,East,New York,New York,C1140,Premium,PRD18,Mixed Nuts,Groceries,Snacks,3,8,1,,0.4,7.6,3,4.6,Mobile App,N
TRX098110,2023-06-15 00:00:00,ST009,Mountain View,West,Colorado,Denver,C6621,New,PRD07,Cotton T-Shirt,Clothing,Mens,5,20,2,,0.0,40.0,10,30.0,Credit Card,N
TRX083672,2023-06-15 00:00:00,ST003,Westside Plaza,West,California,Los Angeles,C2902,Regular,PRD15,Wall Art,Home & Garden,Decor,25,75,3,,0.0,225.0,75,150.0,Debit Card,Y
TRX083917,2023-06-15 00:00:00,ST005,Northern Hub,Midwest,Illinois,Chicago,C8896,New,PRD13,Bookshelf,Home & Garden,Furniture,40,120,5,,0.0,600.0,200,400.0,Credit Card,N
TRX063070,2023-06-15 00:00:00,ST010,Capitol Store,East,Washington,Seattle,C9547,New,PRD12,Office Chair,Home & Garden,Furniture,50,150,1,,0.0,150.0,50,100.0,Credit Card,N
TRX000182,2023-06-15 00:00:00,ST002,Midtown Mall,East,New York,New York,C4866,Regular,PRD13,Bookshelf,Home & Garden,Furniture,40,120,4,,0.0,480.0,160,320.0,Mobile App,N
TRX032352,2023-06-15 00:00:00,ST007,Gulf Coast Shop,South,Texas,Austin,C2537,New,PRD16,Planter Set,Home & Garden,Garden,20,50,1,,0.0,50.0,20,30.0,Credit Card,N
TRX009029,2023-06-15 00:00:00,ST003,Westside Plaza,West,California,Los Angeles,GUEST,Guest,PRD07,Cotton T-Shirt,Clothing,Mens,5,20,3,,0.0,60.0,15,45.0,Cash,N
TRX096194,2023-06-15 00:00:00,ST009,Mountain View,West,Colorado,Denver,C8182,Regular,PRD15,Wall Art,Home & Garden,Decor,25,75,1,BOGO,37.5,37.5,25,12.5,Mobile App,N
TRX094517,2023-06-15 00:00:00,ST008,Sunshine Mall,South,Florida,Miami,C4647,Regular,PRD02,Basic Laptop 13,Electronics,Laptops,300,500,1,,0.0,500.0,300,200.0,Credit Card,N
TRX094977,2023-06-15 00:00:00,ST008,Sunshine Mall,South,Florida,Miami,C3450,Premium,PRD16,Planter Set,Home & Garden,Garden,20,50,4,Weekend Special,30.0,170.0,80,90.0,Cash,N
TRX001077,2023-06-15 00:00:00,ST006,Southern Outlet,South,Texas,Houston,C1244,Regular,PRD04,Budget Phone,Electronics,Smartphones,150,299,2,Weekend Special,59.8,538.2,300,238.20000000000005,Debit Card,N
TRX063361,2023-06-15 00:00:00,ST006,Southern Outlet,South,Texas,Houston,C6844,Regular,PRD05,Wireless Earbuds,Electronics,Accessories,30,99,3,,0.0,297.0,90,207.0,Mobile App,N
TRX031401,2023-06-15 00:00:00,ST009,Mountain View,West,Colorado,Denver,C7248,Premium,PRD12,Office Chair,Home & Garden,Furniture,50,150,1,,7.5,142.5,50,92.5,Credit Card,N
TRX034376,2023-06-15 00:00:00,ST005,Northern Hub,Midwest,Illinois,Chicago,C9902,Premium,PRD15,Wall Art,Home & Garden,Decor,25,75,1,,3.75,71.25,25,46.25,Debit Card,N
TRX049408,2023-06-15 00:00:00,ST007,Gulf Coast Shop,South,Texas,Austin,C1978,Regular,PRD09,Summer Dress,Clothing,Womens,15,45,1,,0.0,45.0,15,30.0,Credit Card,Y
TRX093747,2023-06-15 00:00:00,ST010,Capitol Store,East,Washington,Seattle,C6317,New,PRD07,Cotton T-Shirt,Clothing,Mens,5,20,1,Weekend Special,2.0,18.0,5,13.0,Debit Card,N
TRX036397,2023-06-15 00:00:00,ST005,Northern Hub,Midwest,Illinois,Chicago,C6407,Premium,PRD03,Flagship Phone,Electronics,Smartphones,500,999,1,,49.95,949.05,500,449.04999999999995,Mobile App,N
TRX007037,2023-06-15 00:00:00,ST001,Downtown Superstore,East,New York,New York,C2279,Regular,PRD04,Budget Phone,Electronics,Smartphones,150,299,1,Weekend Special,29.9,269.1,150,119.10000000000002,Credit Card,N
TRX052632,2023-06-15 00:00:00,ST001,Downtown Superstore,East,New York,New York,C7120,New,PRD20,Craft Coffee,Groceries,Beverages,5,15,1,,0.0,15.0,5,10.0,Credit Card,N
TRX040125,2023-06-15 00:00:00,ST006,Southern Outlet,South,Texas,Houston,GUEST,Guest,PRD04,Budget Phone,Electronics,Smartphones,150,299,10,Weekend Special,299.0,2691.0,1500,1191.0,Mobile App,N
TRX011183,2023-06-15 00:00:00,ST006,Southern Outlet,South,Texas,Houston,C6214,New,PRD08,Jeans,Clothing,Mens,20,60,1,Weekend Special,6.0,54.0,20,34.0,Cash,N
TRX067501,2023-06-15 00:00:00,ST002,Midtown Mall,East,New York,New York,GUEST,Guest,PRD11,Kids Sneakers,Clothing,Kids,10,35,1,,0.0,35.0,10,25.0,Debit Card,N
TRX013133,2023-06-15 00:00:00,ST009,Mountain View,West,Colorado,Denver,C6864,New,PRD11,Kids Sneakers,Clothing,Kids,10,35,2,,0.0,70.0,20,50.0,Credit Card,N
TRX052647,2023-06-15 00:00:00,ST007,Gulf Coast Shop,South,Texas,Austin,C6444,Premium,PRD05,Wireless Earbuds,Electronics,Accessories,30,99,1,,4.95,94.05,30,64.05,Credit Card,N
TRX073959,2023-06-15 00:00:00,ST006,Southern Outlet,South,Texas,Houston,C6312,New,PRD10,Designer Blouse,Clothing,Womens,30,80,2,,0.0,160.0,60,100.0,Credit Card,N
TRX036445,2023-06-15 00:00:00,ST002,Midtown Mall,East,New York,New York,C2426,New,PRD04,Budget Phone,Electronics,Smartphones,150,299,1,Holiday Sale,44.85,254.15,150,104.15,Gift Card,N
TRX036416,2023-06-15 00:00:00,ST005,Northern Hub,Midwest,Illinois,Chicago,C5982,Regular,PRD06,Smart Watch,Electronics,Accessories,100,250,1,Holiday Sale,37.5,212.5,100,112.5,Credit Card,N
TRX097040,2023-06-15 00:00:00,ST008,Sunshine Mall,South,Florida,Miami,C3479,Regular,PRD17,Organic Chips,Groceries,Snacks,2,5,1,,0.0,5.0,2,3.0,Mobile App,N
TRX027162,2023-06-15 00:00:00,ST007,Gulf Coast Shop,South,Texas,Austin,C2310,New,PRD01,Pro Laptop 15,Electronics,Laptops,800,1200,1,BOGO,600.0,600.0,800,-200.0,Debit Card,Y
TRX091168,2023-06-15 00:00:00,ST005,Northern Hub,Midwest,Illinois,Chicago,C7000,Premium,PRD05,Wireless Earbuds,Electronics,Accessories,30,99,2,,9.9,188.1,60,128.1,Credit Card,Y
TRX032701,2023-06-15 00:00:00,ST003,Westside Plaza,West,California,Los Angeles,C5040,New,PRD01,Pro Laptop 15,Electronics,Laptops,800,1200,2,,0.0,2400.0,1600,800.0,Credit Card,N
TRX020899,2023-06-15 00:00:00,ST007,Gulf Coast Shop,South,Texas,Austin,C2154,Regular,PRD05,Wireless Earbuds,Electronics,Accessories,30,99,1,Holiday Sale,14.85,84.15,30,54.150000000000006,Mobile App,N
TRX091278,2023-06-15 00:00:00,ST004,Valley Center,West,California,San Jose,C4239,Regular,PRD14,Table Lamp,Home & Garden,Decor,15,40,1,,0.0,40.0,15,25.0,Credit Card,N
TRX007146,2023-06-15 00:00:00,ST009,Mountain View,West,Colorado,Denver,C1831,New,PRD13,Bookshelf,Home & Garden,Furniture,40,120,1,,0.0,120.0,40,80.0,Credit Card,N
TRX083565,2023-06-15 00:00:00,ST007,Gulf Coast Shop,South,Texas,Austin,C4318,Regular,PRD09,Summer Dress,Clothing,Womens,15,45,1,,0.0,45.0,15,30.0,Mobile App,N
TRX087374,2023-06-15 00:00:00,ST002,Midtown Mall,East,New York,New York,C9678,Regular,PRD18,Mixed Nuts,Groceries,Snacks,3,8,3,Weekend Special,2.4,21.6,9,12.600000000000001,Credit Card,N
TRX016812,2023-06-15 00:00:00,ST010,Capitol Store,East,Washington,Seattle,C6038,New,PRD05,Wireless Earbuds,Electronics,Accessories,30,99,1,Holiday Sale,14.85,84.15,30,54.150000000000006,Cash,N
TRX050192,2023-06-15 00:00:00,ST007,Gulf Coast Shop,South,Texas,Austin,GUEST,Guest,PRD08,Jeans,Clothing,Mens,20,60,4,Holiday Sale,36.0,204.0,80,124.0,Cash,Y
TRX089090,2023-06-15 00:00:00,ST004,Valley Center,West,California,San Jose,C8272,Regular,PRD04,Budget Phone,Electronics,Smartphones,150,299,2,BOGO,299.0,299.0,300,-1.0,Mobile App,N
TRX081130,2023-06-15 00:00:00,ST005,Northern Hub,Midwest,Illinois,Chicago,GUEST,Guest,PRD03,Flagship Phone,Electronics,Smartphones,500,999,3,,0.0,2997.0,1500,1497.0,Debit Card,N
TRX099246,2023-06-15 00:00:00,ST006,Southern Outlet,South,Texas,Houston,C6764,New,PRD15,Wall Art,Home & Garden,Decor,25,75,1,,0.0,75.0,25,50.0,Cash,N
TRX074679,2023-06-15 00:00:00,ST003,Westside Plaza,West,California,Los Angeles,C3340,New,PRD13,Bookshelf,Home & Garden,Furniture,40,120,3,,0.0,360.0,120,240.0,Credit Card,Y
TRX031253,2023-06-15 00:00:00,ST010,Capitol Store,East,Washington,Seattle,C9464,New,PRD11,Kids Sneakers,Clothing,Kids,10,35,1,,0.0,35.0,10,25.0,Gift Card,Y
TRX050221,2023-06-15 00:00:00,ST003,Westside Plaza,West,California,Los Angeles,GUEST,Guest,PRD06,Smart Watch,Electronics,Accessories,100,250,1,,0.0,250.0,100,150.0,Credit Card,N
TRX093353,2023-06-15 00:00:00,ST003,Westside Plaza,West,California,Los Angeles,C3270,Regular,PRD10,Designer Blouse,Clothing,Womens,30,80,2,Weekend Special,16.0,144.0,60,84.0,Debit Card,N
TRX088608,2023-06-15 00:00:00,ST010,Capitol Store,East,Washington,Seattle,GUEST,Guest,PRD15,Wall Art,Home & Garden,Decor,25,75,1,,0.0,75.0,25,50.0,Credit Card,N
TRX015156,2023-06-15 00:00:00,ST007,Gulf Coast Shop,South,Texas,Austin,C8028,New,PRD20,Craft Coffee,Groceries,Beverages,5,15,1,Holiday Sale,2.25,12.75,5,7.75,Credit Card,N
TRX041063,2023-06-15 00:00:00,ST007,Gulf Coast Shop,South,Texas,Austin,GUEST,Guest,PRD12,Office Chair,Home & Garden,Furniture,50,150,1,Holiday Sale,22.5,127.5,50,77.5,Credit Card,N
TRX048995,2023-06-15 00:00:00,ST007,Gulf Coast Shop,South,Texas,Austin,C8430,New,PRD07,Cotton T-Shirt,Clothing,Mens,5,20,1,,0.0,20.0,5,15.0,Credit Card,N
TRX078337,2023-06-15 00:00:00,ST003,Westside Plaza,West,California,Los Angeles,GUEST,Guest,PRD14,Table Lamp,Home & Garden,Decor,15,40,3,,0.0,120.0,45,75.0,Cash,N
TRX093791,2023-06-15 00:00:00,ST010,Capitol Store,East,Washington,Seattle,C7859,Regular,PRD19,Sparkling Water,Groceries,Beverages,1,3,2,,0.0,6.0,2,4.0,Cash,N
TRX016951,2023-06-15 00:00:00,ST008,Sunshine Mall,South,Florida,Miami,GUEST,Guest,PRD11,Kids Sneakers,Clothing,Kids,10,35,2,,0.0,70.0,20,50.0,Debit Card,N
TRX037811,2023-06-15 00:00:00,ST005,Northern Hub,Midwest,Illinois,Chicago,C1555,New,PRD07,Cotton T-Shirt,Clothing,Mens,5,20,2,,0.0,40.0,10,30.0,Debit Card,N
TRX016703,2023-06-15 00:00:00,ST006,Southern Outlet,South,Texas,Houston,C8292,Regular,PRD14,Table Lamp,Home & Garden,Decor,15,40,1,,0.0,40.0,15,25.0,Debit Card,N
TRX025005,2023-06-15 00:00:00,ST009,Mountain View,West,Colorado,Denver,C9557,Premium,PRD08,Jeans,Clothing,Mens,20,60,1,,3.0,57.0,20,37.0,Debit Card,N
TRX029441,2023-06-15 00:00:00,ST002,Midtown Mall,East,New York,New York,C6998,Regular,PRD17,Organic Chips,Groceries,Snacks,2,5,2,Holiday Sale,1.5,8.5,4,4.5,Credit Card,Y
TRX061372,2023-06-15 00:00:00,ST002,Midtown Mall,East,New York,New York,C8802,New,PRD18,Mixed Nuts,Groceries,Snacks,3,8,4,,0.0,32.0,12,20.0,Credit Card,N
TRX040157,2023-06-15 00:00:00,ST002,Midtown Mall,East,New York,New York,C7772,New,PRD12,Office Chair,Home & Garden,Furniture,50,150,1,,0.0,150.0,50,100.0,Credit Card,N
TRX061380,2023-06-15 00:00:00,ST008,Sunshine Mall,South,Florida,Miami,C2290,Regular,PRD10,Designer Blouse,Clothing,Womens,30,80,1,Holiday Sale,12.0,68.0,30,38.0,Debit Card,Y
TRX094546,2023-06-15 00:00:00,ST005,Northern Hub,Midwest,Illinois,Chicago,C2487,New,PRD19,Sparkling Water,Groceries,Beverages,1,3,10,Clearance,9.0,21.0,10,11.0,Debit Card,N
TRX087165,2023-06-15 00:00:00,ST005,Northern Hub,Midwest,Illinois,Chicago,C8861,Regular,PRD11,Kids Sneakers,Clothing,Kids,10,35,1,,0.0,35.0,10,25.0,Debit Card,Y
TRX081712,2023-06-15 00:00:00,ST007,Gulf Coast Shop,South,Texas,Austin,C9421,New,PRD05,Wireless Earbuds,Electronics,Accessories,30,99,1,Weekend Special,9.9,89.1,30,59.099999999999994,Credit Card,N
TRX042454,2023-06-15 00:00:00,ST010,Capitol Store,East,Washington,Seattle,C2583,Regular,PRD03,Flagship Phone,Electronics,Smartphones,500,999,3,,0.0,2997.0,1500,1497.0,Credit Card,N
TRX038124,2023-06-15 00:00:00,ST003,Westside Plaza,West,California,Los Angeles,C9402,New,PRD03,Flagship Phone,Electronics,Smartphones,500,999,1,Clearance,299.7,699.3,500,199.29999999999995,Debit Card,N
TRX037578,2023-06-15 00:00:00,ST001,Downtown Superstore,East,New York,New York,C1221,Regular,PRD20,Craft Coffee,Groceries,Beverages,5,15,1,,0.0,15.0,5,10.0,Credit Card,N
TRX089142,2023-06-15 00:00:00,ST006,Southern Outlet,South,Texas,Houston,C5560,New,PRD20,Craft Coffee,Groceries,Beverages,5,15,1,,0.0,15.0,5,10.0,Mobile App,N
TRX099573,2023-06-15 00:00:00,ST006,Southern Outlet,South,Texas,Houston,C7904,Premium,PRD19,Sparkling Water,Groceries,Beverages,1,3,1,,0.15,2.85,1,1.85,Mobile App,N
TRX029493,2023-06-15 00:00:00,ST002,Midtown Mall,East,New York,New York,C3843,Premium,PRD12,Office Chair,Home & Garden,Furniture,50,150,1,Holiday Sale,30.0,120.0,50,70.0,Debit Card,N
TRX081176,2023-06-15 00:00:00,ST007,Gulf Coast Shop,South,Texas,Austin,C8438,New,PRD03,Flagship Phone,Electronics,Smartphones,500,999,4,BOGO,1998.0,1998.0,2000,-2.0,Credit Card,N
TRX024899,2023-06-15 00:00:00,ST009,Mountain View,West,Colorado,Denver,C2407,Regular,PRD05,Wireless Earbuds,Electronics,Accessories,30,99,1,,0.0,99.0,30,69.0,Gift Card,N
TRX019001,2023-06-15 00:00:00,ST009,Mountain View,West,Colorado,Denver,C9395,Regular,PRD18,Mixed Nuts,Groceries,Snacks,3,8,1,,0.0,8.0,3,5.0,Credit Card,N
TRX032782,2023-06-15 00:00:00,ST005,Northern Hub,Midwest,Illinois,Chicago,C1249,New,PRD13,Bookshelf,Home & Garden,Furniture,40,120,1,,0.0,120.0,40,80.0,Credit Card,N
TRX090516,2023-06-15 00:00:00,ST001,Downtown Superstore,East,New York,New York,GUEST,Guest,PRD10,Designer Blouse,Clothing,Womens,30,80,2,Weekend Special,16.0,144.0,60,84.0,Credit Card,N
TRX045382,2023-06-15 00:00:00,ST006,Southern Outlet,South,Texas,Houston,C5678,New,PRD09,Summer Dress,Clothing,Womens,15,45,1,,0.0,45.0,15,30.0,Debit Card,N
TRX017316,2023-06-15 00:00:00,ST004,Valley Center,West,California,San Jose,C2605,New,PRD06,Smart Watch,Electronics,Accessories,100,250,4,Holiday Sale,150.0,850.0,400,450.0,Debit Card,N
TRX037659,2023-06-15 00:00:00,ST008,Sunshine Mall,South,Florida,Miami,C5204,Regular,PRD09,Summer Dress,Clothing,Womens,15,45,1,Holiday Sale,6.75,38.25,15,23.25,Debit Card,Y
TRX092482,2023-06-15 00:00:00,ST008,Sunshine Mall,South,Florida,Miami,C9593,New,PRD06,Smart Watch,Electronics,Accessories,100,250,1,,0.0,250.0,100,150.0,Credit Card,N
TRX089261,2023-06-15 00:00:00,ST002,Midtown Mall,East,New York,New York,GUEST,Guest,PRD13,Bookshelf,Home & Garden,Furniture,40,120,1,,0.0,120.0,40,80.0,Cash,N
TRX007026,2023-06-15 00:00:00,ST004,Valley Center,West,California,San Jose,C2692,Premium,PRD11,Kids Sneakers,Clothing,Kids,10,35,3,,5.25,99.75,30,69.75,Credit Card,N
TRX050267,2023-06-15 00:00:00,ST002,Midtown Mall,East,New York,New York,C6928,Regular,PRD06,Smart Watch,Electronics,Accessories,100,250,3,,0.0,750.0,300,450.0,Gift Card,N
TRX081574,2023-06-15 00:00:00,ST001,Downtown Superstore,East,New York,New York,C4058,Regular,PRD12,Office Chair,Home & Garden,Furniture,50,150,1,,0.0,150.0,50,100.0,Mobile App,N
TRX001470,2023-06-15 00:00:00,ST003,Westside Plaza,West,California,Los Angeles,C7034,New,PRD01,Pro Laptop 15,Electronics,Laptops,800,1200,2,,0.0,2400.0,1600,800.0,Mobile App,N
TRX002274,2023-06-15 00:00:00,ST006,Southern Outlet,South,Texas,Houston,C1449,New,PRD09,Summer Dress,Clothing,Womens,15,45,3,,0.0,135.0,45,90.0,Cash,N
TRX011197,2023-06-15 00:00:00,ST002,Midtown Mall,East,New York,New York,C5141,New,PRD20,Craft Coffee,Groceries,Beverages,5,15,1,,0.0,15.0,5,10.0,Credit Card,N
TRX099726,2023-06-15 00:00:00,ST004,Valley Center,West,California,San Jose,GUEST,Guest,PRD15,Wall Art,Home & Garden,Decor,25,75,3,,0.0,225.0,75,150.0,Credit Card,N
TRX046822,2023-06-15 00:00:00,ST004,Valley Center,West,California,San Jose,C9482,Premium,PRD03,Flagship Phone,Electronics,Smartphones,500,999,1,,49.95,949.05,500,449.04999999999995,Credit Card,N
TRX061482,2023-06-15 00:00:00,ST009,Mountain View,West,Colorado,Denver,C5064,Regular,PRD05,Wireless Earbuds,Electronics,Accessories,30,99,1,,0.0,99.0,30,69.0,Credit Card,N
TRX055588,2023-06-15 00:00:00,ST006,Southern Outlet,South,Texas,Houston,C5772,Regular,PRD13,Bookshelf,Home & Garden,Furniture,40,120,1,Clearance,36.0,84.0,40,44.0,Debit Card,N
TRX057903,2023-06-15 00:00:00,ST008,Sunshine Mall,South,Florida,Miami,C6645,New,PRD12,Office Chair,Home & Garden,Furniture,50,150,2,,0.0,300.0,100,200.0,Gift Card,N
TRX070331,2023-06-15 00:00:00,ST006,Southern Outlet,South,Texas,Houston,C5785,Premium,PRD03,Flagship Phone,Electronics,Smartphones,500,999,1,Holiday Sale,199.8,799.2,500,299.20000000000005,Gift Card,N
TRX039263,2023-06-15 00:00:00,ST007,Gulf Coast Shop,South,Texas,Austin,UNKNOWN,New,PRD17,Organic Chips,Groceries,Snacks,2,5,1,Holiday Sale,0.75,4.25,2,2.25,Debit Card,Y
TRX030667,2023-06-15 00:00:00,ST009,Mountain View,West,Colorado,Denver,C9544,Regular,PRD09,Summer Dress,Clothing,Womens,15,45,5,,0.0,225.0,75,150.0,Gift Card,N
